@relation 2.c.SMOTE

@attribute COMP numeric
@attribute NOCL numeric
@attribute NOS numeric
@attribute HLTH numeric
@attribute HVOC numeric
@attribute HEFF numeric
@attribute HBUG numeric
@attribute CREF numeric
@attribute XMET numeric
@attribute LMET numeric
@attribute NLOC numeric
@attribute NOC numeric
@attribute NOA numeric
@attribute MOD numeric
@attribute HDIF numeric
@attribute VDEC numeric
@attribute EXCT numeric
@attribute EXCR numeric
@attribute CAST numeric
@attribute TDN numeric
@attribute HVOL numeric
@attribute NAND numeric
@attribute VREF numeric
@attribute MDN numeric
@attribute NOPR numeric
@attribute NEXP numeric
@attribute LOOP numeric
@attribute defective {0,1}

@data
1,5.500458,2,10.809323,10,116.324756,0.1,0.427687,0.825933,0,3,1,0,1.445632,3.105165,0,0,0,0,0,34.067376,3.650826,0.308037,0,7.779675,1,0,1
2.792347,0.905966,15.56304,127.460765,41.236274,10402.101497,0.204704,2.360991,2.660524,2.122495,20.753888,0.686324,0,1,15.817363,2,0,0,0.693031,3.204471,680.753358,55.248255,24.724042,2.015483,63.605212,17.922207,0.133082,1
11,0,23,143,44,13517.65,0.26,1,0,4,39,0,0,1,17.31,1,0,0,0,7,780.7,55,38,3,88,21,0,0
1,6.266016,1,8.922507,7.716499,49.038014,0.1,0,0,0,1.278577,1.207044,0.826586,1.338991,2.099653,0,0,0,0,0,22.905234,5.773882,0,0,4.678744,0,0,1
1,0,4,61,25,1652.44,0.9,5,4,1,8,0,3,1,5.83,0,0,0,0,0,283.28,30,7,0,31,13,0,0
1,24,1,19,16,164.67,0.3,4,0,0,1,1,5,0,2.17,0,1,0,0,0,76,13,0,0,6,0,0,0
1,1,4,27,15,599.95,0.4,1,0,2,5,1,0,1,5.69,1,0,0,0,0,105.49,13,4,0,14,4,0,0
1,5.149582,2,10.006968,10,111.114955,0.1,0.115263,0.133568,0,3,1,0,1.006911,3.035848,0,0,0,0,0,36.361214,3.878891,0.883955,0,6.666614,1,0,1
1,17.873364,1.915716,8.495387,7.182669,51.643108,0.1,0.058098,0,0,1.957183,1,0.897385,0.647603,2.09876,0,0,0,0,0,23.437317,4.340026,0,0,4.345677,0.717353,0,1
1.321915,2.158617,4.458884,37.119409,20.572338,1031.085169,0.53939,2.790637,0,1.887094,7.821589,0.580661,0.82754,1,6.764694,0.688458,0,0,0,1.89411,162.37681,12.734706,6.156357,0.029106,13.001676,7.964433,0,1
1,6,2,10,10,99.66,0.1,0,0,0,3,3,0,1,3,0,0,0,0,0,33.22,4,1,0,6,1,0,0
3,9,7,57,27,2422.32,0.9,2,0,1,10,4,2,2,8.94,1,0,0,0,2,271.3,26,7,2,31,8,0,0
3,0,6,50,21,2294.99,0.7,1,4,0,8,0,1,1,10.45,0,0,0,0,2,219.62,19,8,1,31,5,0,0
1.352986,3.766667,8,46.123212,24.102672,1416.03007,0.649821,3.15996,0.641558,0.18127,18.906412,2.438957,3,1,7.014398,0,0,0,0,1.830404,202.74506,22.863279,7.266696,1.306291,23.367996,9,0,1
3.394869,4.804768,13.333503,53.705062,24,2447.234975,0.647055,1.057854,0.446592,0.564046,8.113778,2.089428,1.866228,1,9.89519,0.138011,0,0,0,4.964087,206.808754,24.44034,11.669175,1.945778,22.261314,10.984837,0,1
6.474116,2.340319,16.352116,162.532514,58.160904,11279.720121,0.309656,11.79708,10.464502,1.288205,20.052259,3.559891,0.01173,1,12.285604,7.341897,0.742173,0.374693,0.253118,3.875648,937.602078,77.238209,27.869473,2.301053,83.12157,29,0,1
1,1,2,10,9,79.25,0.1,0,0,1,3,1,0,1,2.5,0,0,0,0,0,31.7,4,0,0,6,1,0,0
4,10,10,71,30,3367.76,0.12,4,1,4,15,8,0,1,9.67,2,0,1,2,3,348.39,29,8,1,42,8,0,0
1,4,1,6,6,31.2,0.1,1,0,0,1,1,0,2,2,0,0,0,0,0,15.51,2,0,0,4,0,0,0
4,0,5,63,31,2378.1,0.1,4,1,3,8,0,3,1,7.62,0,0,0,2,1,312.11,32,17,1,31,15,0,0
2.607927,3,3.721103,59.921494,24.555795,2171.862563,0.160979,2.784058,2.499343,2.816559,8.129533,1,0.633792,0,7.612684,0.199453,0,0,0,0.975265,297.09586,24.19153,6.077503,0.533915,34.105998,9.465382,0,1
7.347046,11.824713,19.304422,144.775984,50.500819,13221.593792,0.291945,8.878281,8.141955,1,25.552499,3.056553,1.320371,1.000963,16.475504,4.31585,0,0.446794,0.41974,5.770729,917.68181,81.790374,21.790582,2,85.187541,33.247165,1.819541,1
6.64654,3.24916,19.334784,179.838391,56.582548,21996.584428,0.364598,4.933102,5.798755,2.224736,26.325286,2.233808,3.627605,1,20.992328,6.410687,0.69542,0.156093,0.060812,3.349895,970.951438,92.055254,38.115744,2.752011,84.299551,40.409695,0.495397,1
1,7,1,4,4,8,0,0,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
7.998728,7.871523,20.271167,135.664511,47.843722,12848.514919,0.25,2.939849,1.423663,1.511919,24.782396,3.987526,0.470846,1,16.944373,3.709701,0,1,0.457202,3.741141,752.248309,60.637844,18.270062,1.01482,76.486276,19.940664,0.33597,1
1,0,1,6,6,15.51,0.1,0,0,0,1,0,1,0,1,0,0,0,0,0,15.51,4,0,0,2,0,0,0
15,3,40,377,53,126430.91,0.72,4,2,3,49,1,3,1,58.55,4,0,0,2,16,2159.43,165,63,6,212,43,1,0
1,3.748736,1.866114,10,9.479784,95.693495,0.1,0,0,0,2.394051,0.332737,1.139451,1.555907,2.931722,0,0,0,0,0,31.947885,4.928384,0.489463,0,4.488825,0.838983,0,1
4.841873,4.833099,29.313472,196.695206,47.709835,16882.0908,0.375532,2.139991,1,1.30744,34.847372,4.967692,1,1,14.775722,3.143712,0,0,0,4,977.278409,100.749163,42.350656,1.254946,97.685861,29.209773,0,1
2.177738,10.94187,12.029089,136.235179,53.102786,7720.079697,0.258097,10.336813,15.284812,0,20.295264,3.949725,5.285196,1.801998,10.022885,4.463365,0,0,0.022012,2.669809,769.434016,69.304304,21.901069,0.116326,63.348465,28.631619,0,1
1,3,4,26,18,352.36,0.4,2,1,2,5,1,1,1,3.25,0,0,0,0,0,108.42,13,4,0,13,3,0,0
17.004763,5.053038,55.645228,490.002369,77.19771,127734.150598,1.09637,12.69256,12.340868,3,72.033927,9.764976,1,1,40.622726,8.640283,0,0,3,13.137136,3195.289571,242.909984,92.135501,4.844172,250.083464,94.681438,2,1
3.835133,9.624282,11.936393,99.306806,35.936627,4922.588436,0.172356,4.801049,2.651492,0.949151,19.235379,1.845227,2,0.424345,8.800445,0.690678,0,0,0.335641,0.211607,492.207316,44.602277,16.292086,0.968725,55,13.052063,0,1
2.346315,7.219766,16.817003,119.50684,47.741148,7535.096484,0.218901,9.33404,5.473535,1.969005,24.026059,3.91602,1,1,11.721516,2.220017,0.906193,0.208058,0,1.098633,763.74819,52.447637,18,0.932769,73.946466,10.55927,0,1
8.422953,19.719867,47.341349,383.812667,81.808971,93743.986478,0.894331,2.140775,1.024592,1.416606,61.141763,6.021986,1.367761,1,33.257584,5.029956,0,1.460371,13.260587,4.700963,2618.415789,168.211242,54.926484,2.662647,255.671489,63.68335,1.388981,1
1,3,7,62,25,1679.53,0.1,5,6,4,8,1,1,0,5.83,1,0,0,2,0,287.92,30,10,0,32,10,0,0
8.311402,5.161476,27.015347,230.528583,65.398401,24978.364641,0.395757,8.458272,8.781941,0.212699,40.231716,5.732875,5.081325,0.309126,19.975409,6.106016,0,1.95203,0.184957,8.737776,1491.560309,108.842574,48.638503,4.881677,110.877106,39.292839,1,1
4.345485,0.568923,18.424847,121.55136,42.320076,9940.660673,0.205324,7.915036,6.500345,0.490607,22.769948,0.011873,0.111913,1,16.183841,3.865981,0,0.447073,0,4,637.479331,64.51003,19.602443,2.183076,69.647675,22.197806,0.047728,1
1,3,2,18,15,234.41,0.2,0,0,1,3,1,2,1,3.33,0,0,0,0,0,70.32,10,1,0,8,1,0,0
8,2,11,104,27,7714.33,0.16,0,0,0,29,2,2,3,15.6,0,0,0,0,0,494.51,39,25,0,65,25,0,0
17,11.427969,54.02488,492.300123,78.315251,153826.117811,1.5,8.25688,10.850823,3.157853,68.555477,8.22785,1,1,40.849261,9.838439,0,0.908751,7.7322,17.394964,3138.988816,236,87.419926,5.967764,250.928507,95.050614,1,1
4.609957,8.660003,65.121659,390.30099,109.116075,81030.875939,0.91754,11.222041,9.575658,0.22914,142.511097,7.748463,0.113951,1.326253,22.927566,2.100278,0,0,0,8.971554,5148.972164,380.152305,117.59738,0.488349,225.758652,104.582336,0.297832,1
5,6.914926,9.619999,102.580159,32.18747,6481.046533,0.17,2,0.274593,1.601237,17.817064,0.054655,1.741985,1,12.467426,0.107408,0,0,1.814391,0.542262,517.32517,54.759329,18.413003,1.329063,49.550517,18.484478,0,1
3,4,6,38,20,1304.74,0.5,2,4,0,8,2,1,1,7.94,0,0,1,0,2,164.23,13,5,1,25,5,0,0
6,4,12,104,40,9224.68,0.18,4,1,2,12,4,1,1,16.67,4,0,0,0,1,553.48,50,10,1,54,21,1,0
6,7,18,163,48,19936.64,0.3,4,4,1,24,7,1,1,21.9,3,0,0,0,5,910.35,73,34,4,90,28,0,1
6,7,18,106,39,9158.91,0.19,2,5,0,21,2,1,1,16.35,4,0,0,1,5,560.25,47,15,4,59,17,2,0
12.486763,3,17.926583,223.180692,59.600489,43860.082506,0.386733,3.971283,0.257857,0.974815,35.000633,3,0.923838,1,37.71103,6.536786,0,0,0,2,1397.874681,106.666249,56.732182,1.343237,135.22844,47.199674,1.011084,1
7,10.113875,21.291264,178.91174,53.452908,14067.448526,0.301451,8.460171,9.462109,1.173968,26,7.143227,1,1.6345,15.306449,5.583268,0,0.258541,0.808219,6.981067,1018.361227,77.274002,21.524318,4.081778,89.909348,38.098456,1.098607,1
7.768357,7.334863,19.085064,169.882496,63.965071,18737.321736,0.315528,16.708052,4.496604,2.198951,28.417338,2.320939,2.025762,0.150804,16.118453,6.398007,0,1.513303,1,6,1047.246855,88.425195,18.281973,4,100.439662,30.506556,1,1
1,3,4,26,18,352.36,0.4,2,1,2,5,1,1,1,3.25,0,0,0,0,0,108.42,13,4,0,13,3,0,0
1,4,2,17,14,242.72,0.2,2,1,0,3,2,2,1,3.75,0,0,0,0,0,64.73,10,2,0,7,3,0,0
3.962959,3.885816,17.844096,183.901919,51.866387,13326.852562,0.312058,5.430556,14.456962,2.015535,26.238957,5.779521,1,0.405473,14.182517,2.968936,0,0,3.873957,2.575457,1036.596186,90.343592,23.701355,1.659471,94.608466,24.766226,1.183587,1
1,6,2,15,10,261.6,0.2,1,1,1,3,1,1,1,5.25,0,0,0,0,0,49.83,7,1,0,8,2,0,0
32.704462,17.020649,67.752431,538.889949,94.789089,170495.031807,1.493726,11.395023,20.058748,2,86.585442,15.445889,0.337985,1,44.667394,13.848699,0,0.840191,6.1632,17.134446,3590.834528,262.154229,92.22915,4.309808,381.453683,72.660505,1.437765,1
1,7,1,4,4,8,0,0,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
1,0,3,33,20,950.82,0.5,2,0,1,12,0,3,1,6.67,1,0,0,0,0,142.62,20,6,0,13,7,0,0
5.124615,3.776129,28.730906,197.303332,51.282581,17095.089289,0.39,11.50718,3.089004,0.40502,37.450785,3.930053,1.076337,1,14.276394,1.541077,0,0.105311,0,4.529377,1171.124937,98.736274,29.77859,1.999523,101.427647,48.365002,0.920988,1
2.594355,13.33451,13,114.515228,53.946168,7650.607237,0.242248,8.729126,8.44208,0,18.658181,1.183653,2.801203,1.828434,12.214397,4.889051,0,0,0,1.755193,709.466499,68.682404,23.009083,0.947119,59.174036,21.980905,0,1
1,3,2,13,11,161.9,0.1,3,1,0,3,1,1,1,3.6,0,0,0,0,0,44.97,6,1,0,7,2,0,0
1,0,2,8,8,60,0.1,0,0,0,3,0,0,1,2.5,0,0,0,0,0,24,3,0,0,5,1,0,0
7.444469,14.328819,26.99804,198.879887,79.441391,25101.647187,0.427024,6.775862,9.467476,0.293122,41.966688,8.442063,2.655977,0.454442,20.921878,7.502968,0,0.108011,1.823454,5.321404,1349.016665,104.947544,36.300407,3.44957,108.157508,39.616227,1,1
1,3,4,26,18,352.36,0.4,2,1,2,5,1,1,1,3.25,0,0,0,0,0,108.42,13,4,0,13,3,0,0
11.022916,7.796313,29.52672,254.064523,72.938469,41354.468817,0.526925,6.552123,9.264258,1.28314,46.499083,3.333745,1.829133,1,26.990903,2.022579,0,0,2.087357,5.02382,1574.884176,114.401283,59.498746,4,136.793983,46.291174,0.766431,1
1,3,2,19,15,324.76,0.2,4,0,1,3,1,1,1,4.38,0,1,0,0,0,74.23,10,2,0,9,3,0,0
2,4.67981,5,34.788911,20.783745,1102.104406,0.422515,1.276295,1.11298,0.824024,7,1,0.338815,1,6.646437,0,0,0,0,2,137.339442,14.040824,4.784478,1,21.099473,4.375339,0,1
1,5.706588,2,8.990188,8.832807,58.566224,0.1,1.254866,0,0,3,1.64446,0.468572,0.299982,2.02331,0,0,0,0,0,25.628235,4.113505,0,0,4.384074,1,0,1
1,0.56568,1,5.371067,4.105702,39.41682,0.045997,0.758841,0,0,1.173519,0.554782,0.223493,1.139341,1.52053,0,0,0,0,0,14.179026,1.346848,0,0,3.011984,0,0,1
4,1,9,56,30,2416.5,0.9,1,1,1,12,1,0,2,8.79,0,0,0,0,1,274.79,23,15,1,33,8,0,0
6.105409,16.434369,30.850396,254.149244,74.847896,27718.512928,0.506288,12.22705,7.735796,0.533258,34.315517,9.981821,0.516117,1,17.272855,1.422223,0,0,0.778006,1.702989,1652.845393,123.588268,41.235913,2.610217,119.750198,54.841893,0.918999,1
7,0,38,535,35,167019.95,0.91,1,7,0,50,0,5,3,60.86,0,0,0,0,0,2744.17,206,90,0,329,90,0,0
4.915638,0.92848,17.527624,106.380846,39.152738,6080.227577,0.207349,3.917882,7.823863,0.950324,20.175097,0.744723,3.923308,0.830404,10.571682,2.776851,0,0,0,3.711437,596.982276,49.929199,8.445102,2.436122,67.898401,14.409449,0.60118,1
7.565909,15.431949,32.450013,222.385422,70.820586,26405.390272,0.46,11.287194,11.362292,4.174589,46.036719,4.498477,1.170644,1,19.052245,7.72188,0.519906,2.578678,2.825355,10.736886,1383.711654,102.959566,35.757556,4,119.46828,39.440301,0.175687,1
3,5,9,57,29,3708.55,0.9,1,2,0,7,1,0,1,13.39,1,0,0,0,0,276.9,25,6,0,32,11,1,0
6,0,14,99,34,9940.63,0.17,1,1,2,11,0,4,1,19.74,1,0,0,0,0,503.66,50,7,0,49,18,2,0
1,0,2,13,12,163.12,0.2,0,0,0,3,0,0,1,3.5,0,0,0,0,0,46.6,5,2,0,8,2,0,0
1,7,1,4,4,8,0,0,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
6.257532,15.510397,31.640348,220.399367,74.365909,26075.273423,0.46,12.199747,12.385757,4.511222,45.439215,8.66901,2.225458,1,18.816607,7.344162,0.669754,1.497508,1.132373,13.450161,1381.262751,105.618874,36.838298,4,117.390789,38.442816,0.400511,1
1,8,2,9,7,47.37,0.1,1,0,0,3,1,1,0,1.88,0,0,0,0,0,25.27,5,1,0,4,1,0,0
1,0,4,45,22,1030.13,0.7,4,3,1,8,0,2,1,5.13,0,0,0,0,0,200.67,22,5,0,23,9,0,0
4.38959,0,12.171722,97.058372,44.994784,5861.679702,0.179309,3.212129,6.100432,1.230969,19.606607,0,0.641837,0,10.74544,2.862317,0,0.591958,0,0.62722,549.156482,43.163497,12.910264,0.226854,55.67718,14.054575,0.673882,1
7.471617,11,20.674112,145.708794,49.524335,13374.956142,0.269887,5.042828,9.439027,1.621767,22.005653,5.245169,1.162265,1,16.684016,6.162253,0,0.677997,1.835447,4,782.52289,65.930127,21.312542,2,72.390147,21.732542,2,1
2,4,4,59,24,2299.36,0.9,2,1,2,11,2,4,1,8.5,0,0,0,0,1,270.51,34,9,1,25,15,0,0
1,1,3,13,9,128.78,0.1,0,0,2,4,1,0,1,3.12,0,0,0,0,0,41.21,5,1,0,8,0,0,0
3,6,8,54,22,2307.76,0.8,2,0,3,12,2,0,1,9.58,0,0,0,0,3,240.81,23,7,3,31,8,0,0
1,18,1,7,7,29.48,0.1,2,0,0,1,1,1,0,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,0
1,3,2,12,10,119.59,0.1,1,0,1,3,1,1,1,3,0,0,0,0,0,39.86,6,1,0,6,2,0,0
11.347405,15.126644,39.162697,289.512088,70.324402,50174.837883,0.700031,18.860312,24.467978,3.606452,55.213648,10.891998,1.568317,1,29.907574,8.046374,0.303631,1.171971,2.77069,11.294046,1980.280051,137.574673,35.705046,4.847447,185.164046,44.004327,0.61047,1
3.740082,14.347432,7.103421,66.021545,28.22068,3578.264458,0.112207,6,3,0.686039,12,1.48788,2.889459,1.146486,10.605103,2.945574,0.791144,0.950208,0.24924,1,307.676417,36.840343,9.695613,1,41.043686,10.258647,0,1
2,0,3,24,16,617.14,0.3,1,0,1,4,0,1,1,6.43,0,0,0,0,0,96,10,4,0,14,5,0,0
19.424006,12.963131,53.058086,474.903092,96.827654,113016.618901,0.87208,3.71447,13.776733,2,78.189465,12.050926,0.659365,1.377709,45.696528,7.486996,0.296316,0.919111,2.081836,14.738284,3364.265405,208.871308,87.790623,5.094352,243.146754,57.482391,2.166778,1
3.738101,4.309142,15.672223,102.996481,40.650346,7377.147287,0.188507,4.102624,4.027262,1.885244,16.947565,1,1,1,13.585573,3,0,0.529297,0,1.684748,551.243047,44.663615,14.27257,0.884157,57.001455,16.046212,0,1
4,3,2,53,21,1833.24,0.8,0,1,1,7,1,0,0,7.88,0,0,0,0,0,232.79,21,3,0,32,7,0,0
3.086929,0.433391,14.188653,150.69477,50.233213,11100.789151,0.232797,8.623366,9.09476,1.312415,20.972733,0.370379,2.9363,1,14.968246,6.842983,0.345386,0,1,2.765625,732.299344,70.676154,27.750985,1.804355,72.394151,22.302085,0,1
3,0,6,54,26,2140.58,0.8,2,2,0,9,0,3,1,8.43,0,0,0,0,2,253.82,23,8,1,31,9,0,0
4.462861,1.50475,11.976973,107.009453,39.015558,5760.537463,0.182172,2.768273,8.921247,3.087596,18.049659,0.492934,0.029907,0,11.076357,1.490811,0,0.610654,0.426322,2.795759,526.52536,42.091113,17.473558,1,55.356478,16.94385,0,1
4.36246,6.981908,18.664607,151.969715,51.473396,9044.527023,0.225146,5.052197,9.245213,1.026285,28.837784,6.363345,5.701118,1,14.053449,3.551173,0,0.119755,0.037644,2.706123,820.588958,76.221961,19.510631,1.8201,72.468189,20.132518,0.254827,1
13,7,33,275,58,32312.56,0.54,13,15,1,38,5,0,1,20.6,5,1,0,1,14,1610.94,115,49,3,160,59,0,0
2,4,5,31,17,552.92,0.4,1,2,1,7,2,1,0,4.36,1,0,0,0,1,126.71,16,4,1,15,6,0,0
3,5,8,77,35,2922.67,0.13,5,4,2,15,3,3,1,7.4,0,0,0,0,0,394.95,37,10,0,40,13,0,0
2.941795,2.882706,7.061089,62.490807,28.243262,2502.7257,0.1,1.628314,0.723078,2.440594,15.363763,1.425019,2.260226,1,8.275462,0.634451,0,0,0,2.043453,300.787459,27.261949,11.286216,0.787924,34.723554,13.669069,0,1
21.401457,20.245107,65.626442,533.177635,83.191517,124110.706845,1.278194,11.463613,19.927443,7.29933,78.335769,15.79616,1.539715,1.747579,40.039465,10.06269,0,0,0.135483,21.868969,3398.683947,254.909,94.074086,6.098001,274.384913,94.764212,3.433875,1
3,4,6.241839,40.972773,19.921555,1408.033074,0.549677,1.073812,0.569345,2.658981,7.994648,1.220798,0.093751,1,10.822531,0,0,0,0.290361,0.475406,172.325624,17.852941,8,0.998436,19.360091,7.10407,0,1
1,0,1,8,8,24,0.1,0,0,0,1,0,2,0,1,0,0,0,0,0,24,6,0,0,2,0,0,0
4,12,21,163,54,15403.71,0.31,6,10,1,31,9,1,1,16.42,3,0,0,0,6,938.5,78,35,3,85,37,1,0
3.914423,3,10.104842,91.688804,30.536546,4736.14606,0.167767,3.310703,4.409186,2.893289,16.366723,1,1,0.08401,9.359424,0.437723,0,0,0.052926,0.638748,468.839133,46.669072,14.292,0.029628,54.131916,12.337218,0,1
1,0,2,11,11,114.16,0.1,2,0,0,3,0,1,1,3,0,0,0,0,0,38.5,5,0,0,6,1,0,0
3,21,9,72,35,4146.33,0.12,6,2,4,12,1,4,2,11.23,1,0,1,0,2,369.31,38,12,1,34,13,0,0
2.055751,3.144847,6.147945,40.327244,20.870122,1346.493493,0.573088,1,0.399162,2.9653,8.021052,1.593249,2.596943,1,7.871315,0.736014,0,0,0.508907,2.244601,177.490987,19.134303,6.93091,1.426935,23,8.963968,0,1
1,9.85341,2.39724,20.099667,13.383031,228.074937,0.234741,0.059752,0,1.73543,4.201923,1,0.097704,0.291331,2.553653,0,0,0,0,0,75.369559,10.839853,0.847554,0,10.900739,1.234039,0,1
4,14,9,111,35,8410.86,0.19,5,5,1,13,3,1,2,14.77,0,0,0,0,4,569.35,50,13,2,61,25,0,0
5.745586,1.776822,11.414554,97.933278,39.665952,5649.961435,0.17867,2.654564,5.690231,1.648803,18.164652,1.463534,0.633366,1.595348,10.569599,1.341751,0,0.550916,0.810971,2.250697,523.493285,42,18,1,58.55299,16.638575,0,1
3.467165,4.792411,8.409219,64.96664,28.902658,3568.516567,0.119366,6,2.033408,1,9.492636,1.320995,0.238017,1,11.27031,1.572326,0,0,2.291075,1.813911,311.285139,25.301472,13.43877,1,43.186189,13.783328,0,1
1,0,2,32,19,1057.26,0.5,1,0,0,6,0,0,1,7.78,0,0,0,1,0,135.93,14,6,0,18,3,0,0
1,0,1,6,6,15.51,0.1,0,0,0,1,0,1,0,1,0,0,0,0,0,15.51,4,0,0,2,0,0,0
3.066233,3.772526,5.406942,39.877377,19,1059.619287,0.6,2,0.031737,3.254004,11.960509,1.692247,1.074739,1,5.826655,0,0,0,0,2.653929,170.673901,18.548129,7.061413,0.291694,19.415505,4.629654,0,1
1,2.386832,2,16,13.30753,207.417331,0.2,1.999459,0.827145,0,3,4.751039,0,1,3.5336,0,0,0,0,0,59.39519,8.577661,1.048919,0,7.778583,3.167747,0,1
4,1,10,57,33,2436.44,0.1,1,1,1,13,1,0,2,8.47,0,0,0,0,2,287.53,23,13,1,34,8,0,0
6.432759,3.494764,25.082098,206.975397,71.128155,26374.565785,0.408604,6.859874,7.919307,1.419992,30.042277,7.992905,1.365227,0.097832,20.573939,6.041479,0,0.664078,1.718274,5.59156,1239.99956,101.760711,37.299951,3.810829,107.801512,37.158002,1,1
4,3,15,94,27,8923.23,0.15,2,3,1,13,1,1,1,19.96,2,0,0,2,4,446.96,43,11,2,51,13,2,0
2.055717,14.632075,12.233234,134.59785,53.986631,7748.617693,0.25375,9.056726,14.102525,0,22.540804,4.796163,3.721654,1.56687,10.126142,4.815521,0,0,0.625685,1.801991,769.795521,70.865738,20.523272,0.847559,61.03131,29.071933,0,1
1,0,2,14,12,175.66,0.2,1,1,0,3,0,1,1,3.5,0,0,0,0,0,50.19,7,2,0,7,2,0,0
13.791902,12.704687,46.195667,348.649088,64.961547,109458.579151,0.734712,2.627555,1.181222,1.182207,57.721718,11.404194,0,1.944423,49.321746,3.240983,0.004499,0.93415,3.127721,14.086074,2085.495021,147.946214,57.735702,3.093106,213.525387,56.112856,0.816775,1
2.689366,4.205148,7,57.546669,26.30598,3648.964433,0.790154,1.373572,0.754139,0.015369,9.614609,2.351362,0.11183,1,13.630558,0.084676,0,0,3.823478,2.538539,298.142382,22.790855,6.468019,1.073273,35.43985,6.082183,0.849014,1
1.493218,12.72705,16.144432,111.856369,44.20903,7272.537849,0.248688,5.765237,9.218587,3.378529,22.989474,1.553334,1.222961,1,9.076442,3.598757,0,1.218887,0,2.16593,589.617918,49.700669,23.749584,0.68679,63.304182,22.404674,0,1
1,4,2,11,10,109.62,0.1,1,0,0,3,2,0,1,3,0,0,0,0,0,36.54,4,0,0,7,1,0,0
2,5,5,48,27,2331.25,0.8,1,1,0,11,1,1,1,10.21,1,0,0,0,0,228.23,22,9,0,26,11,0,0
1,6,1,6,6,15.51,0.1,1,0,0,1,1,1,0,1,0,0,0,0,0,15.51,4,0,0,2,0,0,0
2,1,8,58,29,2486.14,0.9,1,1,2,10,1,0,1,8.82,0,0,0,1,1,281.76,25,10,1,33,7,0,0
10,9.922571,29.152323,262.329431,78.26393,25969.388489,0.465329,11.20001,14.001843,2,43.708854,5.586326,4.741719,1,15.762246,6.962165,0.808263,3.16784,1.843035,13.745859,1593.513174,116.215232,35.936802,4.655282,135.596677,39.853998,0.353155,1
2,3,16,110,53,8262.93,0.21,2,1,4,23,2,0,1,13.11,4,0,0,1,2,630.7,51,27,1,59,22,0,0
1,0,2,11,11,133.19,0.1,1,0,0,3,0,0,1,3.5,0,0,0,0,0,38.5,4,1,0,7,1,0,0
9,6,22,158,35,15563.88,0.27,7,4,3,30,4,1,1,19.2,3,0,1,5,8,810.43,65,26,3,93,28,0,0
2.964176,2.499965,9.090658,128.108757,51.901778,7754.024907,0.197316,4.319896,1.259845,0,14.345502,0.461374,2.460902,1.860209,13.084047,4.110366,0,0,0.65597,0.898475,661.473902,63.005925,20.720979,0.852481,55.501052,19.420363,0,1
1,0,3,45,24,1237.94,0.7,4,1,1,9,0,1,1,6,1,0,0,0,0,206.32,24,6,0,21,8,0,0
4.025316,5.19678,13,109.707572,40.009896,7877.511047,0.19216,2.811725,2.730396,1.513697,19.417813,4.836,0.692391,1,13.466051,2,0,0,0,2.308846,584.582759,50.405985,19.07401,1.038937,59.043196,17.817903,0,1
2,3,4,30,17,708.49,0.4,2,3,0,6,1,0,1,5.78,1,0,0,1,1,122.62,13,2,1,17,3,0,0
5.369895,5.297002,10.410606,99.701247,33.949841,5544.827478,0.164,3.972961,3.152285,0.734554,17.534884,1.16285,2,1.017573,10.491843,0.13088,0,0,1.962336,0.741565,525.15917,42.81189,18,0.931226,57.010251,16.728414,0,1
13.199895,16.114966,49.995825,385.537861,94.042394,74535.785061,0.889714,14.573801,20.115383,4.507491,75.536915,3.743731,3.083897,1,28.06062,10.550339,0,1.022087,3.456768,17.695053,2477.385792,194.796176,71.722061,6.988513,210.34975,75.870485,1.149733,1
21.183074,30.545921,39.421309,365.299341,68.68123,90135.544524,0.839749,7.320777,5.821204,0.392301,64.370238,17.356028,1.452203,1.17104,43.984917,9.465999,0.987376,0,2.677796,21.448579,2179.656682,143.596066,80.884472,4.795051,234.414824,71.0646,0.914427,1
1,7,1,5,5,17.41,0,0,0,0,1,1,0,0,1.5,0,0,0,0,0,11.61,2,0,0,3,0,0,0
3.257617,2.314688,13.167062,108.842464,40.931214,7963.550388,0.173557,2.886118,0.558128,1,17.322305,1.343777,0,1,15.219436,2,0,0,0,2.620006,576.335831,51.628852,18.219535,1,55.765038,17.381887,0.53119,1
4.709696,4,21.807997,193.742981,56.655979,22065.549833,0.37,6.655211,7.731179,3.142748,29.227502,2.355162,1.513681,1,19.902228,6.755347,0,1,2.608564,5.685561,1109.579956,86.569372,38.099811,2.951271,106.576669,46.219971,0.402136,1
3,4,9,94,35,7393.1,0.16,1,5,0,12,4,2,1,15.33,3,0,0,0,0,482.15,46,19,0,48,17,0,0
1,3,5,43,21,991.57,0.6,4,4,3,6,1,1,0,5.25,1,0,0,1,0,188.87,21,6,0,22,7,0,0
4,1,10,77,30,5785.53,0.13,2,1,0,13,1,1,1,15.31,1,0,1,0,2,377.83,35,13,1,42,10,1,0
7.707737,3.367567,22.735457,181.106335,51.310675,21995.285457,0.328414,4.816977,5.389775,3.534761,28.562655,3.026467,3.761801,1,20.131481,5.754629,0.755566,0.437324,1.234513,3.283852,976.525172,93.766656,45.818344,2.177719,83.309024,40.593145,0.81112,1
