@relation 2.b.RUS

@attribute COMP numeric
@attribute NOCL numeric
@attribute NOS numeric
@attribute HLTH numeric
@attribute HVOC numeric
@attribute HEFF numeric
@attribute HBUG numeric
@attribute CREF numeric
@attribute XMET numeric
@attribute LMET numeric
@attribute NLOC numeric
@attribute NOC numeric
@attribute NOA numeric
@attribute MOD numeric
@attribute HDIF numeric
@attribute VDEC numeric
@attribute EXCT numeric
@attribute EXCR numeric
@attribute CAST numeric
@attribute TDN numeric
@attribute HVOL numeric
@attribute NAND numeric
@attribute VREF numeric
@attribute MDN numeric
@attribute NOPR numeric
@attribute NEXP numeric
@attribute LOOP numeric
@attribute defective {0,1}

@data
1,0,2,10,10,99.66,0.1,0,0,0,3,0,0,1,3,0,0,0,0,0,33.22,4,1,0,6,1,0,0
4,2,11,104,32,15042.86,0.17,1,1,0,14,2,1,1,28.93,1,0,0,0,3,520,45,20,2,59,24,0,0
3,5,6,67,40,3359.98,0.12,7,4,1,12,3,3,1,9.42,1,1,2,0,2,356.57,35,10,1,32,12,0,0
1,0,6,42,18,1094.61,0.6,3,0,0,12,0,5,1,6.25,0,0,0,0,0,175.14,25,9,0,17,5,0,0
6,10,33,278,90,45610.58,0.6,12,9,3,61,7,11,1,25.27,7,1,0,0,7,1804.74,139,49,3,139,45,0,0
2,5,5,39,21,899.33,0.6,2,1,1,7,3,3,1,5.25,0,0,0,0,1,171.3,21,5,1,18,5,0,0
1,0,2,18,14,209.4,0.2,2,0,1,3,0,2,1,3.6,0,0,0,0,0,68.53,11,2,0,7,2,0,0
1,5,2,19,14,385.81,0.2,1,2,0,3,2,1,2,5.33,0,0,0,0,0,72.34,8,2,0,11,1,0,0
5,3,16,138,44,12664.94,0.25,3,5,2,18,3,1,1,16.81,3,0,0,1,2,753.4,65,15,2,73,25,2,0
1,7,1,7,7,29.48,0.1,1,0,0,1,1,1,1,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,0
7,4,24,191,70,17273.24,0.39,13,12,1,38,4,3,1,14.75,6,0,1,0,6,1170.69,92,28,2,99,41,1,1
3,3,17,198,49,13255.3,0.37,7,17,5,27,1,1,0,11.92,1,0,0,4,2,1111.71,93,31,1,105,35,0,1
2,3,5,39,18,1301.2,0.5,1,1,2,7,1,0,1,8,1,0,0,1,1,162.63,16,2,1,23,4,0,1
4,4,8,44,19,1087.47,0.6,2,0,4,12,2,1,1,5.82,0,0,0,0,3,186.91,16,8,1,28,8,0,1
4,8,27,209,62,17002.94,0.41,9,13,5,31,6,5,1,13.66,7,0,0,4,4,1244.43,103,31,1,106,31,0,1
149,58,363,2909,216,2858271.91,7.52,6,9,15,558,52,0,1,126.7,37,1,2,3,123,22558.97,1187,459,9,1722,527,12,1
5,0,16,114,41,9967.62,0.2,1,3,3,17,0,0,1,16.32,2,0,0,0,4,610.76,51,13,3,63,15,1,1
40,26,72,624,71,238084.71,1.28,2,3,4,113,26,1,1,62.4,2,1,1,0,36,3837.44,243,74,7,381,139,7,1
13,22,48,365,100,48500.15,0.81,23,25,8,64,11,2,1,20,15,1,2,4,16,2425.1,160,46,5,205,65,0,1
3,4,18,195,53,22152.73,0.37,14,10,2,27,2,1,1,19.83,1,0,1,5,4,1116.94,84,39,2,111,48,0,1
34,18,85,846,98,546905.74,1.87,5,15,9,105,7,0,1,97.73,16,0,0,3,20,5596.4,385,140,8,461,163,10,1
7,6,22,157,50,16661.9,0.3,6,6,2,26,4,3,0,18.8,4,0,0,0,7,886.9,73,25,4,84,30,1,1
22,44,163,1535,131,836663.13,3.6,8,12,1,181,28,1,1,77.5,34,0,0,61,23,10796.3,691,297,5,844,265,4,1
29,14,68,607,89,198110.82,1.31,9,20,2,94,14,1,1,50.4,7,0,0,7,25,3930.77,273,133,3,334,113,2,1
5,0,32,210,48,16666.7,0.39,5,1,0,37,0,1,1,14.21,1,0,0,0,4,1172.84,108,51,1,102,51,0,1
3,5,7,79,30,2990.4,0.13,6,7,0,9,3,2,1,7.71,1,0,0,0,2,387.64,36,6,1,43,7,0,1
26,8,83,593,86,212403.85,1.27,9,16,3,90,8,0,0,55.74,15,0,0,3,19,3810.77,272,110,5,321,117,7,1
3,4,7,53,25,3876.46,0.8,0,0,0,10,2,0,1,15.75,0,0,0,0,3,246.12,21,5,2,32,6,1,1
17,6,58,479,94,127021.19,1.5,9,5,11,68,4,1,1,40.46,11,0,1,5,21,3139.65,236,87,7,243,89,1,1
3,5,12,103,40,7893.48,0.18,6,3,1,17,3,1,1,14.4,3,1,2,1,3,548.16,48,14,2,55,16,0,1
6,14,35,224,72,27641.26,0.46,4,11,3,44,9,1,1,20,8,0,0,2,6,1382.6,104,36,4,120,40,1,1
3,4,15,169,53,12036.55,0.32,11,18,1,27,1,0,1,12.43,1,0,0,0,1,968.2,63,21,1,106,31,0,1
9,4,13,140,44,12127.22,0.25,4,1,1,18,4,2,1,15.87,4,0,0,1,1,764.32,68,31,1,72,27,0,1
1,3,7,73,27,2186.77,0.12,5,8,2,9,1,1,0,6.3,1,0,0,2,0,347.11,36,11,0,37,14,0,1
1,0,1,8,8,48,0.1,1,0,0,1,0,1,2,2,0,0,0,0,0,24,4,0,0,4,0,0,1
4,0,12,103,45,6003.3,0.19,4,7,1,14,0,1,0,10.61,3,0,0,0,0,565.66,47,6,0,56,14,1,1
2,6,5,39,21,1092.4,0.6,2,2,1,7,1,2,1,6.38,0,0,0,0,2,171.3,17,5,1,22,5,0,1
4,3,14,99,36,8042.93,0.17,2,0,1,15,1,0,1,15.71,2,0,0,0,3,511.82,44,13,1,55,15,1,1
2,17,12,98,38,10200.22,0.17,2,2,1,19,4,4,2,19.83,1,0,1,0,1,514.3,49,22,1,49,27,0,1
6,6,21,124,45,14929.39,0.23,6,2,1,25,3,3,1,21.92,5,0,1,0,6,680.99,60,23,4,64,25,1,1
2,5,5,45,24,2372.72,0.7,2,1,0,7,3,1,1,11.5,1,0,0,0,1,206.32,23,11,1,22,10,0,1
3,3,11,110,35,5755.6,0.19,4,10,4,16,1,1,0,10.2,1,0,0,1,2,564.22,51,16,1,59,17,0,1
3,11,7,54,30,3811.52,0.9,2,1,0,11,1,2,2,14.38,0,0,1,0,3,264.97,22,9,1,32,7,0,1
4,9,15,183,68,16242.2,0.37,13,13,1,20,5,0,1,14.58,7,1,3,1,4,1114.1,81,23,2,102,35,0,1
6,11,20,132,43,20853.14,0.24,2,2,1,19,3,2,2,29.11,3,0,0,0,2,716.27,61,22,2,71,24,2,1
5,11,12,123,37,10530.8,0.21,2,5,3,20,4,1,1,16.43,2,0,0,1,3,640.76,54,13,1,69,17,0,1
11,18,37,259,80,36668.68,0.55,4,18,0,48,12,3,1,22.39,4,0,0,1,14,1637.38,111,52,4,148,46,1,1
11,15,40,373,82,105100.77,0.79,4,2,6,59,10,2,1,44.32,4,0,0,0,11,2371.37,162,47,6,211,56,2,1
244,0,626,6065,555,1702095.96,18.43,11,5,0,910,0,1,1,30.78,171,0,2,40,283,55290.63,2786,1009,2,3279,919,0,1
3,4,8,43,21,1416.52,0.6,1,0,3,11,2,3,1,7.5,0,0,0,0,3,188.87,20,8,2,23,9,0,1
1,3,4,61,25,2738.33,0.9,2,1,0,10,3,0,1,9.67,1,0,0,2,0,283.28,29,11,0,32,11,0,1
3,4,8,43,21,1416.52,0.6,1,0,3,11,2,3,1,7.5,0,0,0,0,3,188.87,20,8,2,23,9,0,1
16,24,38,380,83,85239.68,0.81,5,6,2,57,19,3,0,35.19,9,0,0,2,13,2422.51,173,79,4,207,56,1,1
6,8,18,120,42,8266.98,0.22,3,7,0,31,5,2,1,12.78,2,0,0,0,5,647.8,57,28,1,63,22,0,1
10,36,27,169,45,18877.36,0.31,6,12,0,37,29,1,2,20.34,5,0,1,0,10,928.12,67,29,2,102,29,0,1
3,1,9,88,34,3868.1,0.15,4,6,0,17,1,4,1,8.64,0,0,0,1,2,447.7,48,23,1,40,16,0,1
1,1,1,7,7,29.48,0.1,1,0,0,2,1,1,1,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,1
2,8,3,20,16,320,0.3,2,1,0,5,2,0,0,4,0,0,1,0,1,80,8,2,1,12,3,0,1
10,11,38,341,109,49379.41,0.77,25,21,5,54,11,4,1,21.4,13,1,0,5,10,2307.95,160,60,2,181,67,0,1
8,3,22,195,56,24675.15,0.38,6,7,0,26,3,1,0,21.79,6,0,1,2,4,1132.43,92,36,3,103,36,1,1
2,3,5,39,19,1192.82,0.6,1,1,2,7,1,0,1,7.2,1,0,0,1,1,165.67,16,2,1,23,4,0,1
15,3,17,281,65,42775.21,0.56,4,1,1,52,3,2,1,25.28,6,0,0,0,2,1692.29,132,63,2,149,50,1,1
5,7,19,166,59,11696.52,0.33,12,15,1,29,7,0,1,11.98,8,0,1,0,5,976.52,77,19,2,89,29,0,1
12,12,41,346,58,111596.61,0.68,5,1,0,41,10,0,1,55.6,5,0,0,4,11,2026.86,156,60,3,190,57,5,1
6,8,19,161,49,19158.3,0.3,5,2,3,23,2,0,1,21.19,6,0,1,1,6,903.97,73,18,4,88,26,1,1
13,2,28,225,47,35764.61,0.42,2,6,0,38,2,2,1,28.62,3,0,0,0,11,1249.78,101,35,8,124,53,2,1
4,4,21,340,50,72781.56,0.64,4,4,1,73,2,7,1,37.93,0,0,0,0,5,1918.91,177,56,2,163,68,0,1
5,11,19,101,29,8371.82,0.16,3,1,1,18,1,0,1,17.6,5,0,0,1,4,490.66,42,12,2,59,15,2,1
11,24,30,379,76,80919.81,0.79,12,14,1,41,9,1,2,34.17,8,0,0,0,10,2367.96,179,52,2,200,91,2,1
1,1,2,17,12,239.42,0.2,0,0,0,3,1,3,1,3.93,0,0,0,0,0,60.94,11,3,0,6,3,0,1
16,35,49,432,113,74165.35,0.98,15,24,5,77,19,4,1,25.17,10,0,2,2,18,2946.32,197,71,7,235,74,1,1
10,7,36,403,74,90828.2,0.83,10,14,1,61,7,1,1,36.3,11,0,1,2,9,2502.41,196,58,4,207,81,2,1
1,1,172,1083,195,82979,2.75,2,0,0,173,1,0,1,10.7,0,0,0,0,0,8238.74,541,196,0,542,171,0,1
35,17,75,667,115,160378.71,1.52,16,33,2,112,17,2,1,35.12,18,0,1,8,12,4565.94,281,108,4,386,95,1,1
2,4,20,156,53,9361.6,0.3,8,12,4,29,2,6,1,10.48,4,0,0,2,2,893.56,80,24,1,76,22,0,1
2,0,5,24,15,632.92,0.3,0,0,0,7,0,0,1,6.75,0,0,0,0,2,93.77,9,4,1,15,2,0,1
5,3,11,91,29,4304.43,0.15,1,1,1,20,1,1,1,9.74,0,0,0,0,0,442.8,37,12,0,54,12,0,1
4,5,13,113,42,7648.17,0.2,5,8,0,17,5,1,1,12.55,2,0,0,0,2,609.33,56,24,2,57,25,0,1
12,46,37,285,59,89822.61,0.56,7,6,0,61,18,3,2,53.58,9,1,0,0,11,1676.55,136,60,3,149,67,1,1
23,55,57,804,147,121559.27,1.93,3,6,2,58,55,0,1,21,1,0,0,0,0,5788.54,399,135,0,405,171,0,1
5,0,14,97,40,5837.34,0.17,2,4,3,20,0,0,0,11.31,2,0,1,0,3,516.23,42,18,1,55,15,0,1
2,0,5,24,15,632.92,0.3,0,0,0,7,0,0,1,6.75,0,0,0,0,2,93.77,9,4,1,15,2,0,1
6,16,31,220,80,26484.59,0.46,7,11,5,45,9,3,1,19.4,8,0,0,1,6,1390.82,107,39,4,113,41,1,1
5,9,12,98,37,6525.86,0.17,2,0,2,18,4,0,1,12.78,1,0,0,2,3,510.53,42,17,2,56,17,0,1
6,7,19,135,47,12110.39,0.25,2,1,4,26,5,0,1,16.15,3,0,1,0,2,749.87,57,20,1,78,19,0,1
1,17,1,7,7,49.13,0.1,0,0,0,1,1,0,2,2.5,0,0,0,0,0,19.65,2,0,0,5,0,0,1
35,23,70,470,49,72952.7,0.88,3,2,0,105,23,2,2,27.64,1,0,0,0,34,2638.91,191,79,2,279,92,0,1
2,98,6,60,32,3616.67,0.1,6,3,0,12,2,5,2,12.6,2,1,1,0,1,300,31,8,1,29,9,0,1
3,3,10,103,37,4769.54,0.18,5,10,4,14,1,1,0,8.89,1,0,0,2,2,536.57,48,16,1,55,16,0,1
10,2,33,276,90,34555.21,0.6,19,16,0,37,2,3,1,19.29,13,1,0,2,6,1791.75,135,53,4,141,50,1,1
6,4,23,189,57,22020.76,0.37,4,5,9,30,4,3,1,19.98,7,0,1,2,7,1102.42,94,35,3,95,40,1,1
1,5,2,10,10,99.66,0.1,0,0,0,3,1,0,1,3,0,0,0,0,0,33.22,4,1,0,6,1,0,1
35,43,92,902,144,322360.8,2.16,20,25,6,117,39,1,1,49.84,19,0,1,4,22,6467.27,413,96,6,489,123,4,1
27,5,50,516,80,204634.98,1.9,3,9,4,65,5,0,1,62.73,5,0,1,1,17,3262.11,233,72,5,283,71,4,1
4,4,18,127,33,6662.64,0.21,2,2,2,22,2,1,0,10.4,1,0,0,0,3,640.64,65,25,2,62,30,0,1
4,13,16,102,44,7362.95,0.19,5,5,2,23,1,1,1,13.22,3,0,2,0,3,556.86,42,14,1,60,15,0,1
5,12,13,110,40,7880.55,0.2,2,4,2,19,6,2,1,13.46,2,0,0,0,4,585.41,50,19,2,60,15,0,1
19,13,51,369,68,107245.88,0.75,2,3,2,72,13,0,2,47.74,3,1,1,1,15,2246.27,145,55,6,224,56,0,1
1,1,2,16,14,213.21,0.2,2,1,0,3,1,0,1,3.5,0,0,0,0,0,60.92,7,2,0,9,3,0,1
5,3,11,99,31,5138.21,0.16,3,1,1,20,1,2,1,10.48,0,0,0,1,0,490.47,44,18,0,55,16,0,1
4,4,11,85,27,5173.32,0.13,2,2,2,14,2,0,1,12.8,2,0,0,2,4,404.17,32,8,2,53,10,0,1
7,23,19,180,53,13905.96,0.34,9,9,1,26,8,1,2,13.49,4,0,0,0,6,1031.3,83,23,2,97,42,0,1
1,9,2,18,15,361.67,0.2,4,0,1,3,1,1,2,5.14,0,1,0,0,0,70.32,9,2,0,9,3,0,1
3,10,12,137,53,7808.97,0.26,12,16,0,28,5,3,1,9.95,4,0,0,1,3,784.73,68,19,2,69,32,0,1
13,10,38,264,71,34999.63,0.54,7,12,1,52,10,3,1,21.56,7,0,0,2,16,1623.53,118,63,5,146,53,0,1
14,4,40,289,60,49383.71,0.57,5,10,2,49,4,1,1,28.93,6,0,0,1,10,1707.9,135,58,3,154,63,2,1
11,1,44,365,82,92648.37,0.77,3,1,9,68,1,0,1,39.93,5,0,2,0,7,2320.51,154,44,5,211,56,2,1
4,8,14,97,36,8424.91,0.17,4,1,3,16,2,0,1,16.8,4,0,1,1,4,501.48,42,10,3,55,14,1,1
2,3,9,87,27,6784.27,0.14,2,1,1,19,3,1,1,16.4,1,0,0,0,2,413.68,41,17,1,46,13,0,1
2,3,13,120,43,5426.26,0.22,6,13,7,16,1,1,0,8.33,1,0,0,3,2,651.15,55,19,1,65,19,0,1
17,5,33,303,78,62883.67,0.63,17,1,1,44,5,4,1,33.2,6,1,0,9,5,1904.48,140,76,2,163,47,0,1
2,2,13,109,41,7872.82,0.19,3,2,1,20,2,0,1,13.48,2,0,0,0,2,583.97,52,20,1,57,19,0,1
7,5,16,201,70,20256.69,0.41,9,16,3,27,3,2,1,16.44,7,1,0,1,2,1231.99,95,26,2,106,30,0,1
3,1,9,101,46,7423.4,0.19,4,3,1,24,1,3,1,13.31,1,0,0,0,1,557.88,55,26,1,46,23,0,1
37,39,90,686,79,239510.71,1.44,8,14,1,128,37,3,2,55.39,5,0,0,7,36,4324.39,287,144,4,399,140,2,1
1,5,18,137,61,7262.85,0.27,7,10,5,22,5,4,1,8.94,5,0,0,0,0,812.51,73,26,0,64,24,0,1
19,3,59,481,67,124735.48,0.97,6,14,3,73,3,1,1,42.75,6,0,0,3,21,2917.79,216,82,5,265,81,2,1
11,5,36,354,83,68368.85,0.75,17,13,0,51,5,3,2,30.3,8,0,1,3,11,2256.76,168,47,3,186,56,1,1
2,0,6,61,29,2535.33,0.1,4,3,2,14,0,1,1,8.56,1,0,0,0,0,296.34,28,8,0,33,12,0,1
4,1,7,68,34,2547.43,0.12,4,3,1,11,1,0,1,7.36,0,0,1,0,3,345.95,27,5,2,41,7,0,1
21,43,148,1386,126,675902.93,3.22,7,11,1,164,27,1,1,69.89,34,0,0,55,22,9670.51,626,263,6,760,238,4,1
2,3,5,45,22,1806.7,0.7,1,2,2,7,1,0,1,9,1,0,0,1,1,200.67,18,3,1,27,4,0,1
1,1,6,44,21,1014.63,0.6,0,0,0,7,1,0,1,5.25,0,0,0,0,0,193.26,21,6,0,23,5,0,1
41,38,104,1314,173,605615.98,3.26,24,48,1,157,28,4,2,61.99,22,0,3,2,43,9769.1,591,212,6,723,271,1,1
1,4,2,9,9,85.59,0.1,1,0,0,3,2,0,1,3,0,0,0,0,0,28.53,3,1,0,6,1,0,1
10,5,50,376,72,74950.35,0.77,9,12,4,71,3,3,1,32.31,13,0,0,4,10,2319.89,168,73,2,208,76,2,1
1,0,2,23,16,292.73,0.3,2,0,1,8,0,1,1,3.18,0,0,0,0,0,92,14,5,0,9,5,0,1
4,3,14,99,37,7736.4,0.17,2,0,1,15,1,0,1,15,2,0,0,0,3,515.74,44,13,1,55,15,1,1
5,2,14,112,40,7318.24,0.2,5,8,0,20,2,1,1,12.28,2,0,0,2,5,596.6,51,27,2,61,20,0,1
2,5,8,65,30,2954.46,0.11,4,5,0,10,2,1,2,9.26,4,0,0,0,1,318.95,32,9,1,33,13,0,1
13,2,23,202,42,23418.83,0.36,5,10,0,38,2,1,1,21.5,3,0,0,1,6,1089.25,86,45,1,116,37,0,1
10,15,33,225,70,25375.23,0.46,16,15,2,47,4,1,1,18.4,6,1,4,3,16,1379.9,92,27,4,133,38,0,1
7,0,14,152,57,11257.75,0.3,10,10,2,19,0,4,1,12.7,7,1,0,1,3,886.6,78,30,3,74,29,0,1
1,4,1,9,8,48.6,0.1,0,0,0,2,2,2,1,1.8,0,0,0,0,0,27,6,0,0,3,0,0,1
40,26,72,624,71,238084.71,1.28,2,3,4,113,26,1,1,62.4,2,1,1,0,36,3837.44,243,74,7,381,139,7,1
2,11,10,90,42,4629.1,0.16,1,1,0,27,2,1,2,9.54,1,0,1,0,1,485.31,31,20,1,59,23,0,1
5,0,13,99,36,8042.93,0.17,3,3,2,14,0,0,1,15.71,3,0,0,0,2,511.82,44,11,2,55,18,1,1
5,0,10,76,34,6379.68,0.13,2,1,0,11,0,0,1,16.5,0,0,0,0,3,386.65,33,13,3,43,10,1,1
11,0,33,244,48,67073.61,0.45,1,3,0,36,0,1,1,49.22,5,0,0,0,11,1362.73,107,46,5,137,33,2,1
1,10,2,21,16,210,0.3,2,0,0,3,1,1,0,2.5,0,0,0,0,0,84,11,0,0,10,1,0,1
6,9,5,65,30,3907.11,0.11,0,0,0,8,6,0,1,12.25,2,0,0,0,0,318.95,28,12,0,37,12,1,1
1,0,5,39,19,966.4,0.6,2,2,0,6,0,3,1,5.83,0,0,0,0,0,165.67,20,7,0,19,4,0,1
2,4,5,32,17,1121.13,0.4,0,0,0,7,1,0,1,8.57,0,0,0,0,2,130.8,12,4,1,20,4,0,1
5,20,48,487,67,96295.8,0.98,2,2,1,57,13,3,1,32.6,8,0,0,18,4,2954.19,226,98,2,261,89,0,1
7,7,17,114,47,9023.43,0.21,4,5,0,28,7,0,1,14.25,1,0,1,0,5,633.22,42,12,2,72,17,1,1
35,9,99,761,133,236239.8,1.79,20,35,4,118,9,1,1,44,25,0,1,8,41,5369.7,330,101,7,431,115,5,1
8,1,21,126,31,6384.16,0.21,3,8,0,29,1,4,1,10.23,0,0,0,0,12,624.23,50,25,3,76,15,0,1
3,4,4,32,16,1386.67,0.4,2,1,0,7,1,0,1,10.83,0,0,0,1,0,128,13,8,0,19,7,0,1
1,0,1,10,9,76.8,0.1,0,0,0,1,0,2,2,2.4,0,0,0,0,0,31.7,6,0,0,4,0,0,1
34,9,83,769,128,244926.5,1.79,8,31,3,135,9,12,1,45.5,17,0,0,3,17,5383,357,156,4,412,142,4,1
1,1,4,20,12,230.46,0.2,0,0,2,5,1,0,1,3.21,0,0,0,0,0,71.7,9,2,0,11,2,0,1
22,19,52,427,78,90474.56,0.89,11,5,1,78,15,0,1,33.71,10,0,0,8,22,2683.87,183,98,5,244,75,0,1
5,4,14,66,24,2451.12,0.1,1,0,5,19,2,3,1,8.1,0,0,0,0,6,302.61,27,12,2,39,14,0,1
7,6,10,103,36,5591.27,0.18,4,8,0,14,4,2,2,10.5,1,0,0,2,1,532.5,42,18,1,61,17,0,1
17,7,59,412,64,107869.9,0.82,4,11,2,63,7,0,1,43.64,13,0,0,1,11,2472,192,74,6,220,80,5,1
6,7,18,163,48,19936.64,0.3,4,4,1,24,7,1,1,21.9,3,0,0,0,5,910.35,73,34,4,90,28,0,1
3,6,19,176,43,17174.49,0.32,1,1,2,24,6,1,1,17.98,4,0,0,0,4,955.2,83,21,2,93,16,0,1
12,12,45,364,70,74390.51,0.74,9,7,0,44,10,1,1,33.34,11,0,0,4,9,2231.6,179,68,3,185,56,3,1
20,18,63,491,77,171768.56,1.3,3,5,2,75,15,0,1,55.82,13,0,0,1,20,3076.99,219,85,7,272,72,3,1
22,20,73,500,80,128260.13,1.5,10,21,0,80,14,2,2,40.58,13,0,0,0,22,3160.96,228,85,7,272,96,6,1
7,6,26,245,54,45541.3,0.47,3,1,2,31,6,7,1,32.3,2,0,0,0,6,1409.95,119,50,2,126,33,0,1
2,11,6,46,24,1657.14,0.7,4,3,1,8,1,1,1,7.86,2,1,0,0,1,210.91,22,5,1,24,8,0,1
2,2,15,129,42,10608.4,0.23,4,2,1,22,2,0,1,15.25,2,0,0,1,2,695.61,61,25,1,68,21,0,1
71,32,133,2809,125,1616188.38,6.52,0,0,0,534,32,0,1,82.6,4,0,0,0,24,19566.89,982,650,2,1827,752,1,1
2,1,6,48,21,1686.65,0.7,2,0,0,8,1,4,1,8,0,0,0,0,0,210.83,26,11,0,22,6,0,1
7,9,24,194,49,30698.8,0.36,0,0,3,31,9,0,1,28.18,5,0,0,0,6,1089.25,89,30,2,105,28,1,1
1,0,2,13,11,188.88,0.1,0,0,0,3,0,1,1,4.2,0,0,0,0,0,44.97,7,2,0,6,1,0,1
10,17,53,491,94,128754.79,1.7,13,12,3,65,12,1,1,40.1,18,0,0,3,8,3218.3,247,97,3,244,107,2,1
3,4,4,32,16,1386.67,0.4,2,1,0,7,1,0,1,10.83,0,0,0,1,0,128,13,8,0,19,7,0,1
8,11,21,136,49,12981.21,0.25,6,4,1,23,2,3,1,17,6,0,1,1,4,763.6,64,18,2,72,21,2,1
1,1,2,7,7,39.3,0.1,0,0,0,3,1,0,0,2,0,0,0,0,0,19.65,3,0,0,4,1,0,1
11,3,32,195,51,20984.73,0.37,3,10,1,48,3,3,1,18.97,2,0,0,0,15,1106.12,83,42,6,112,26,0,1
3,3,2,59,23,2058.87,0.9,0,1,2,8,1,0,0,7.71,0,0,0,0,0,266.89,24,2,0,35,5,0,1
8,11,14,123,50,11338.51,0.23,7,10,0,23,11,2,2,16.33,1,0,1,0,5,694.19,49,14,3,74,22,0,1
1,0,4,38,22,988.51,0.6,4,0,2,9,0,4,1,5.83,2,0,0,0,0,169.46,25,7,0,13,9,0,1
2,5,7,63,29,3570.62,0.1,6,2,1,9,3,1,1,11.67,1,0,0,4,2,306.5,25,10,1,38,9,0,1
18,21,53,571,91,120946.56,1.24,12,15,11,76,17,1,1,32.55,10,0,0,3,21,3715.95,264,95,5,307,85,0,1
3,1,11,103,40,7526.64,0.18,2,4,1,16,1,1,1,13.73,3,0,0,0,0,548.16,51,18,0,52,19,0,1
81,50,187,1659,102,1621533.7,3.69,4,4,9,309,47,0,2,146.49,22,0,2,3,90,11069.55,671,239,9,988,250,7,1
5,6,7,74,30,3153.32,0.12,2,6,0,9,4,2,2,8.68,0,0,0,0,1,363.11,30,11,1,44,11,0,1
7,3,27,177,42,20414.42,0.32,3,5,5,28,1,0,1,21.39,5,0,0,0,6,954.44,77,19,2,100,27,2,1
4,8,14,97,36,8424.91,0.17,3,1,3,16,2,0,1,16.8,4,0,1,1,4,501.48,42,10,3,55,14,1,1
7,0,9,105,39,7769.54,0.18,4,1,0,11,0,2,1,14,3,0,0,1,1,554.97,50,20,1,55,18,0,1
149,58,363,2909,216,2858271.91,7.52,6,9,15,558,52,0,1,126.7,37,1,2,3,123,22558.97,1187,459,9,1722,527,12,1
8,2,39,186,41,38911.13,0.33,2,3,0,37,2,1,1,39.5,2,0,0,0,8,996.5,82,35,2,104,32,3,1
1,6,2,11,10,127.89,0.1,2,1,0,3,1,0,2,3.5,0,0,0,0,0,36.54,3,0,0,8,1,0,1
1,7,2,16,12,204.86,0.2,1,0,0,3,7,0,1,3.57,0,0,0,0,0,57.36,10,1,0,6,7,0,1
19,13,51,369,68,107245.88,0.75,2,3,2,72,13,0,2,47.74,3,1,1,1,15,2246.27,145,55,6,224,56,0,1
3,10,14,102,37,4624.84,0.18,5,3,0,17,5,2,0,8.7,2,0,0,0,2,531.36,47,14,1,55,11,0,1
20,5,54,510,107,116262.62,1.15,9,23,2,80,5,10,1,33.82,12,0,0,4,8,3438.15,247,96,4,263,92,3,1
1,20,1,10,10,66.44,0.1,2,0,0,1,1,2,2,2,0,0,0,0,0,33.22,6,0,0,4,0,0,1
1,4,2,8,8,60,0.1,0,0,0,3,2,0,1,2.5,0,0,0,0,0,24,3,0,0,5,1,0,1
1,3,2,13,10,161.94,0.1,0,0,1,3,1,0,1,3.75,0,0,0,0,0,43.19,5,0,0,8,1,0,1
1,10,2,21,16,210,0.3,2,0,0,3,1,1,0,2.5,0,0,0,0,0,84,11,0,0,10,1,0,1
2,14,17,135,53,7539.38,0.26,11,15,2,26,6,1,1,9.75,2,1,1,0,2,773.27,60,18,1,75,10,0,1
8,3,20,202,83,18732.85,0.43,18,17,0,31,3,4,0,14.55,7,0,2,1,6,1287.76,98,24,4,104,34,1,1
6,11,20,147,52,13838.39,0.28,5,11,2,22,9,1,1,16.51,7,0,0,2,4,837.96,68,23,2,79,23,2,1
3,4,8,43,21,1416.52,0.6,1,0,3,11,2,3,1,7.5,0,0,0,0,3,188.87,20,8,2,23,9,0,1
9,11,26,257,70,41152.77,0.53,8,11,2,38,11,1,1,26.12,2,0,0,6,7,1575.23,114,65,4,143,43,0,1
1,1,1,4,4,12,0,0,0,0,2,1,0,1,1.5,0,0,0,0,0,8,1,0,0,3,0,0,1
11,14,32,265,70,52788.45,0.54,5,11,0,44,10,1,1,32.5,8,0,1,0,9,1624.26,117,35,2,148,42,1,1
1,16,2,9,9,57.6,0.1,2,0,0,3,1,1,0,2,0,0,0,0,0,28.53,5,0,0,4,1,0,1
4,4,9,82,28,3547.83,0.13,6,3,1,12,1,0,1,9,3,0,0,1,1,394.2,38,14,1,44,14,0,1
3,0,7,64,28,2307.53,0.1,3,5,0,11,0,1,1,7.5,0,0,0,1,1,307.67,27,13,1,37,10,0,1
7,10,23,155,57,14396.2,0.3,8,10,2,26,7,1,1,15.92,6,0,1,1,7,904.1,69,15,5,86,22,2,1
17,16,53,502,76,160610.4,1.5,7,12,2,71,16,1,1,51.21,9,0,0,9,17,3136.46,236,111,5,266,103,1,1
8,3,17,174,45,21978.4,0.32,5,6,0,25,1,4,1,23,3,1,0,0,1,955.58,92,51,1,82,41,0,1
6,3,18,204,45,44113.31,0.37,0,0,0,27,3,0,1,39.38,10,0,0,0,2,1120.34,90,45,1,114,47,2,1
2,16,13,132,54,7704.97,0.25,9,12,0,20,1,6,2,10.14,5,0,0,0,0,759.65,71,23,0,61,20,0,1
11,17,40,255,56,48539.81,0.49,3,6,2,48,8,0,1,32.78,6,0,0,0,7,1480.88,118,54,3,137,52,2,1
